FirstName,LastName,ProductName,Price,Quantity,TotalPrice,OrderDate
Emine,Aksoy,Sarma,219.69,7,1537.83,2024-03-05
Elif,Yılmaz,Pastane Kurabiyesi,166.0,5,830.0,2024-07-04
Kemal,Demir,Köy Ekmeği,299.83,3,899.49,2024-03-06
Zeynep,Aydın,Kıymalı Börek,251.71,1,251.71,2024-07-10
Serkan,Öztürk,Şöbiyet,73.73,9,663.57,2024-01-02
Hüseyin,Polat,Çikolatalı Pasta,25.01,4,100.04,2024-03-16
Onur,Aksoy,Sarma,51.93,1,51.93,2024-09-04
Hüseyin,Kılıç,Çavdar Ekmeği,205.31,2,410.62,2024-01-22
Ayşe,Çelik,Karamelli Pasta,170.54,1,170.54,2024-01-26
Aslı,Polat,Pastane Kurabiyesi,369.41,7,2585.87,2024-05-10
Mehmet,Yılmaz,Patatesli Börek,459.63,9,4136.67,2024-05-15
Ali,Arslan,Peynirli Börek,330.43,4,1321.72,2024-05-04
Hatice,Çelik,Su Böreği,425.57,3,1276.71,2024-09-26
Aslı,Kılıç,Kadayıf,146.78,9,1321.02,2024-06-23
Murat,Aydın,Kadayıf,305.65,5,1528.25,2024-08-27
Hüseyin,Aydın,Meyveli Pasta,87.89,6,527.34,2024-04-03
Kemal,Doğan,Su Böreği,469.2,3,1407.6,2024-03-23
Kemal,Özkan,Çavdar Ekmeği,59.14,5,295.7,2024-09-06
Rabia,Öztürk,Revani,273.24,6,1639.44,2024-07-11
Fatma,Güneş,Köy Ekmeği,194.1,6,1164.6,2024-06-18
Hüseyin,Yılmaz,Çikolatalı Pasta,63.24,6,379.44,2024-08-21
Cem,Şahin,Su Böreği,201.06,7,1407.42,2024-03-14
Cem,Öztürk,Karamelli Pasta,155.16,7,1086.12,2024-08-29
Rabia,Yılmaz,Pastane Kurabiyesi,186.6,1,186.6,2024-03-31
Cem,Güneş,Poğaça,239.23,4,956.92,2024-04-22
Hatice,Aydın,Yaş Pasta,181.24,8,1449.92,2024-06-24
Mehmet,Yıldız,Açma,89.69,8,717.52,2024-01-09
Yusuf,Aksoy,Tereyağlı Kurabiye,270.83,10,2708.3,2024-03-22
Zeynep,Polat,Çikolatalı Kurabiye,395.74,4,1582.96,2024-08-20
Zeynep,Özkan,Açma,472.22,3,1416.66,2024-02-02
Ali,Taş,Çikolatalı Pasta,278.28,1,278.28,2024-01-29
Rabia,Yıldız,Patatesli Börek,256.34,6,1538.04,2024-03-08
Murat,Aydın,Poğaça,414.53,5,2072.65,2024-01-14
Mehmet,Aksoy,Kuru Pasta,355.73,9,3201.57,2024-03-17
Elif,Kılıç,Açma,103.22,5,516.1,2024-02-14
Kemal,Yılmaz,Su Böreği,18.43,1,18.43,2024-01-17
Ayşe,Arslan,Sarma,207.38,10,2073.8,2024-03-14
Elif,Kara,Tam Buğday Ekmeği,339.51,7,2376.57,2024-01-03
Rabia,Arslan,Köy Ekmeği,201.68,2,403.36,2024-02-16
Hasan,Yıldız,Köy Ekmeği,32.44,8,259.52,2024-04-27
Hasan,Aksoy,Meyveli Pasta,99.49,7,696.43,2024-01-18
Ali,Yılmaz,Sütlaç,227.64,7,1593.48,2024-04-16
Ayşe,Koç,Ispanaklı Börek,120.95,3,362.85,2024-08-12
Hüseyin,Tekin,Köy Ekmeği,458.86,6,2753.16,2024-01-20
Aslı,Kılıç,Karamelli Pasta,238.77,7,1671.39,2024-04-07
Hüseyin,Doğan,Su Böreği,286.39,9,2577.51,2024-02-19
Ayşe,Aydın,Karamelli Pasta,159.87,8,1278.96,2024-08-31
Yusuf,Koç,Meyveli Pasta,410.28,4,1641.12,2024-09-13
Hatice,Yavuz,Kıymalı Börek,82.06,4,328.24,2024-09-09
Kemal,Demir,Tam Buğday Ekmeği,273.66,6,1641.96,2024-09-12
Kemal,Yıldız,Yaş Pasta,389.91,1,389.91,2024-02-20
Ali,Yavuz,Çavdar Ekmeği,353.97,5,1769.85,2024-06-25
Cem,Kılıç,Köy Ekmeği,313.6,8,2508.8,2024-08-26
Ali,Tekin,Peynirli Börek,74.4,2,148.8,2024-05-10
Onur,Koç,Poğaça,412.37,4,1649.48,2024-07-24
Murat,Kılıç,Poğaça,249.29,8,1994.32,2024-07-13
Yusuf,Çelik,Baklava,456.67,2,913.34,2024-02-27
Zeynep,Polat,Kadayıf,424.25,6,2545.5,2024-03-05
Cem,Demir,Revani,158.49,2,316.98,2024-02-20
Onur,Şahin,Poğaça,225.58,8,1804.64,2024-07-01
Emine,Demir,Tam Buğday Ekmeği,32.76,10,327.6,2024-04-30
Ayşe,Özkan,Tam Buğday Ekmeği,345.38,2,690.76,2024-01-18
Serkan,Taş,Baklava,192.95,7,1350.65,2024-06-03
Serkan,Aksoy,Pastane Kurabiyesi,21.24,10,212.4,2024-05-22
Cem,Şahin,Kazandibi,150.1,4,600.4,2024-06-01
Onur,Taş,Kazandibi,445.45,10,4454.5,2024-07-25
Elif,Aksoy,Patatesli Börek,18.5,10,185.0,2024-01-02
Hasan,Koç,Revani,487.93,6,2927.58,2024-08-09
Selin,Erdoğan,Tam Buğday Ekmeği,312.28,4,1249.12,2024-07-17
Rabia,Tekin,Çavdar Ekmeği,223.75,9,2013.75,2024-03-18
Yusuf,Doğan,Patatesli Börek,74.07,9,666.63,2024-01-13
Emine,Güneş,Meyveli Pasta,159.0,10,1590.0,2024-01-11
Hatice,Çelik,Simit,425.4,5,2127.0,2024-07-04
Fatma,Yavuz,Köy Ekmeği,366.0,4,1464.0,2024-07-11
Ayşe,Kılıç,Karamelli Pasta,366.49,1,366.49,2024-08-15
Ayşe,Yılmaz,Tam Buğday Ekmeği,257.72,2,515.44,2024-02-06
Hasan,Koç,Kazandibi,143.21,6,859.26,2024-09-20
Serkan,Kara,Patatesli Börek,362.08,5,1810.4,2024-03-06
Emine,Aksoy,Çikolatalı Pasta,360.01,2,720.02,2024-07-03
Ayşe,Demir,Patatesli Börek,72.4,6,434.4,2024-07-22
Aslı,Taş,Şöbiyet,85.19,5,425.95,2024-05-12
Yusuf,Demir,Köy Ekmeği,47.19,7,330.33,2024-07-11
Kemal,Doğan,Sütlaç,456.01,5,2280.05,2024-01-25
Elif,Şahin,Köy Ekmeği,372.83,10,3728.3,2024-01-18
Hatice,Aksoy,Açma,350.28,5,1751.4,2024-04-13
Mehmet,Kara,Açma,162.36,2,324.72,2024-02-23
Serkan,Kara,Meyveli Pasta,458.54,7,3209.78,2024-06-12
Rabia,Kara,Kıymalı Börek,269.45,10,2694.5,2024-02-22
Cem,Demir,Tam Buğday Ekmeği,400.58,4,1602.32,2024-05-08
Rabia,Tekin,Kadayıf,329.47,4,1317.88,2024-02-09
Ali,Öztürk,Çikolatalı Pasta,117.06,1,117.06,2024-03-17
Fatma,Kılıç,Kıymalı Börek,233.43,4,933.72,2024-01-29
Cem,Arslan,Kıymalı Börek,436.51,6,2619.06,2024-04-18
Cem,Yıldız,Karamelli Pasta,380.18,9,3421.62,2024-07-28
Mehmet,Demir,Baklava,192.66,5,963.3,2024-09-07
Hüseyin,Doğan,Sütlaç,449.76,6,2698.56,2024-07-04
Ali,Güneş,Peynirli Börek,218.54,4,874.16,2024-04-17
Ali,Koç,Açma,20.96,6,125.76,2024-01-08
Yusuf,Kara,Sarma,191.66,3,574.98,2024-02-25
Ahmet,Polat,Çikolatalı Kurabiye,327.09,2,654.18,2024-06-13
Emine,Yıldız,Ispanaklı Börek,129.85,4,519.4,2024-09-23
Selin,Öztürk,Yaş Pasta,116.48,7,815.36,2024-04-24
Elif,Tekin,Simit,115.13,3,345.39,2024-07-28
Ahmet,Kılıç,Meyveli Pasta,303.04,5,1515.2,2024-07-18
Ali,Aksoy,Çikolatalı Kurabiye,274.43,2,548.86,2024-04-06
Cem,Doğan,Patatesli Börek,347.2,1,347.2,2024-07-21
Hatice,Demir,Kıymalı Börek,333.94,8,2671.52,2024-05-29
Selin,Öztürk,Su Böreği,59.59,1,59.59,2024-03-13
Fatma,Tekin,Revani,294.43,5,1472.15,2024-05-30
Selin,Doğan,Açma,252.16,4,1008.64,2024-06-05
Rabia,Aydın,Tam Buğday Ekmeği,184.62,2,369.24,2024-02-12
Ali,Tekin,Patatesli Börek,209.89,7,1469.23,2024-05-11
Selin,Taş,Köy Ekmeği,489.18,5,2445.9,2024-05-19
Aslı,Güneş,Kazandibi,127.75,2,255.5,2024-04-24
Murat,Erdoğan,Şöbiyet,303.0,5,1515.0,2024-07-22
Emine,Erdoğan,Patatesli Börek,411.05,2,822.1,2024-05-29
Emine,Taş,Kadayıf,149.71,5,748.55,2024-06-10
Yusuf,Doğan,Kazandibi,240.21,2,480.42,2024-03-29
Elif,Koç,Çikolatalı Pasta,373.78,4,1495.12,2024-06-08
Yusuf,Şahin,Revani,411.42,4,1645.68,2024-01-09
Serkan,Yıldız,Tam Buğday Ekmeği,384.91,10,3849.1,2024-06-20
Fatma,Taş,Ispanaklı Börek,452.19,6,2713.14,2024-04-09
Murat,Aydın,Su Böreği,240.78,3,722.34,2024-04-22
Ahmet,Güneş,Simit,117.01,5,585.05,2024-08-14
Ali,Çelik,Kıymalı Börek,172.24,1,172.24,2024-07-01
Emine,Öztürk,Peynirli Börek,363.48,6,2180.88,2024-07-31
Emine,Kara,Açma,214.82,5,1074.1,2024-08-21
Ayşe,Kara,Çikolatalı Kurabiye,16.4,5,82.0,2024-06-09
Hasan,Taş,Poğaça,272.49,4,1089.96,2024-09-21
Aslı,Arslan,Simit,171.33,9,1541.97,2024-09-02
Zeynep,Polat,Şöbiyet,378.68,8,3029.44,2024-04-08
Selin,Güneş,Tereyağlı Kurabiye,58.76,4,235.04,2024-02-21
Zeynep,Güneş,Sarma,216.24,10,2162.4,2024-03-29
Ahmet,Polat,Çikolatalı Kurabiye,132.06,1,132.06,2024-02-09
Serkan,Aksoy,Meyveli Pasta,134.04,3,402.12,2024-07-22
Ayşe,Şahin,Kazandibi,176.75,8,1414.0,2024-02-16
Cem,Kara,Çikolatalı Kurabiye,149.89,9,1349.01,2024-04-10
Hatice,Çelik,Çikolatalı Pasta,65.31,2,130.62,2024-07-20
Fatma,Taş,Kıymalı Börek,283.2,2,566.4,2024-06-30
Rabia,Tekin,Karamelli Pasta,115.05,8,920.4,2024-01-24
Hasan,Öztürk,Baklava,122.57,9,1103.13,2024-07-29
Aslı,Yıldız,Şöbiyet,236.88,7,1658.16,2024-09-06
Mehmet,Öztürk,Su Böreği,377.13,3,1131.39,2024-03-04
Murat,Aksoy,Poğaça,204.78,6,1228.68,2024-02-07
Selin,Erdoğan,Peynirli Börek,484.19,7,3389.33,2024-04-06
Ayşe,Aydın,Patatesli Börek,31.07,8,248.56,2024-06-08
Elif,Erdoğan,Sarma,276.73,5,1383.65,2024-03-30
Aslı,Yıldız,Çavdar Ekmeği,209.79,9,1888.11,2024-08-12
Kemal,Demir,Sütlaç,329.33,6,1975.98,2024-07-06
Emine,Demir,Kadayıf,95.19,10,951.9,2024-01-03
Elif,Demir,Çikolatalı Kurabiye,39.53,9,355.77,2024-03-02
Emine,Öztürk,Sütlaç,305.52,8,2444.16,2024-02-08
Rabia,Koç,Kadayıf,110.56,3,331.68,2024-05-09
Aslı,Aksoy,Kazandibi,471.21,7,3298.47,2024-01-22
Mehmet,Özkan,Su Böreği,452.66,9,4073.94,2024-08-26
Rabia,Öztürk,Çavdar Ekmeği,244.79,1,244.79,2024-08-21
Mehmet,Erdoğan,Karamelli Pasta,132.39,1,132.39,2024-06-17
Cem,Şahin,Tam Buğday Ekmeği,368.85,5,1844.25,2024-03-24
Murat,Kara,Sarma,67.17,9,604.53,2024-04-15
Cem,Demir,Çikolatalı Kurabiye,461.11,5,2305.55,2024-08-15
Yusuf,Kara,Yaş Pasta,207.3,5,1036.5,2024-07-11
Selin,Doğan,Sütlaç,289.05,10,2890.5,2024-02-21
Emine,Polat,Revani,36.55,2,73.1,2024-03-13
Mehmet,Taş,Kazandibi,35.27,5,176.35,2024-07-13
Cem,Güneş,Baklava,492.57,9,4433.13,2024-05-16
Onur,Güneş,Sütlaç,207.98,2,415.96,2024-07-21
Hüseyin,Güneş,Meyveli Pasta,475.44,4,1901.76,2024-02-01
Fatma,Yavuz,Açma,417.34,3,1252.02,2024-08-08
Hüseyin,Koç,Tam Buğday Ekmeği,170.91,4,683.64,2024-08-17
Serkan,Yılmaz,Revani,187.97,6,1127.82,2024-07-09
Serkan,Öztürk,Kazandibi,471.04,1,471.04,2024-07-31
Ahmet,Öztürk,Revani,352.65,5,1763.25,2024-08-28
Cem,Kılıç,Baklava,445.99,8,3567.92,2024-08-13
Zeynep,Kara,Su Böreği,115.49,8,923.92,2024-06-24
Ali,Özkan,Köy Ekmeği,295.42,6,1772.52,2024-01-12
Serkan,Kılıç,Sarma,292.06,8,2336.48,2024-05-08
Kemal,Aydın,Meyveli Pasta,123.2,6,739.2,2024-06-02
Elif,Polat,Köy Ekmeği,141.93,6,851.58,2024-07-30
Elif,Kılıç,Poğaça,398.79,6,2392.74,2024-05-12
Ayşe,Arslan,Kadayıf,396.0,7,2772.0,2024-05-17
Ayşe,Arslan,Poğaça,52.21,1,52.21,2024-07-27
Hatice,Polat,Pastane Kurabiyesi,413.67,8,3309.36,2024-09-19
Hatice,Şahin,Kıymalı Börek,65.89,1,65.89,2024-08-15
Elif,Tekin,Ispanaklı Börek,219.3,7,1535.1,2024-09-04
Yusuf,Özkan,Karamelli Pasta,129.68,1,129.68,2024-07-31
Emine,Kara,Kıymalı Börek,185.3,1,185.3,2024-09-22
Murat,Doğan,Şöbiyet,467.71,6,2806.26,2024-01-20
Serkan,Yavuz,Revani,427.3,4,1709.2,2024-05-07
Onur,Özkan,Şöbiyet,487.14,8,3897.12,2024-03-25
Mehmet,Tekin,Çikolatalı Kurabiye,211.18,2,422.36,2024-06-22
Zeynep,Çelik,Sütlaç,33.79,8,270.32,2024-02-02
Hatice,Kılıç,Pastane Kurabiyesi,470.9,8,3767.2,2024-02-29
Selin,Erdoğan,Çavdar Ekmeği,211.81,10,2118.1,2024-08-05
Hasan,Kara,Kuru Pasta,100.52,2,201.04,2024-08-24
Rabia,Öztürk,Tam Buğday Ekmeği,218.35,9,1965.15,2024-06-15
Yusuf,Yavuz,Patatesli Börek,24.32,1,24.32,2024-04-14
Serkan,Arslan,Meyveli Pasta,314.94,9,2834.46,2024-06-20
Elif,Yılmaz,Tam Buğday Ekmeği,370.83,2,741.66,2024-05-19
Hatice,Kılıç,Yaş Pasta,396.26,8,3170.08,2024-07-30
Ali,Koç,Peynirli Börek,452.86,3,1358.58,2024-07-10
Ayşe,Erdoğan,Meyveli Pasta,314.46,2,628.92,2024-04-02
Selin,Demir,Yaş Pasta,61.94,6,371.64,2024-03-21
Murat,Polat,Poğaça,397.94,6,2387.64,2024-04-26
Yusuf,Erdoğan,Sütlaç,155.52,6,933.12,2024-03-25
Hatice,Kılıç,Su Böreği,95.22,6,571.32,2024-02-14
Ayşe,Doğan,Açma,147.82,2,295.64,2024-02-09
Murat,Güneş,Baklava,272.65,7,1908.55,2024-03-26
Kemal,Doğan,Patatesli Börek,498.02,6,2988.12,2024-04-06
Kemal,Yıldız,Yaş Pasta,138.2,10,1382.0,2024-05-13
Mehmet,Taş,Simit,287.18,9,2584.62,2024-06-01
Ali,Aksoy,Meyveli Pasta,385.36,1,385.36,2024-01-21
Kemal,Kılıç,Şöbiyet,398.2,1,398.2,2024-09-11
Ali,Kılıç,Sarma,88.87,3,266.61,2024-04-29
Elif,Öztürk,Poğaça,177.84,8,1422.72,2024-01-13
Aslı,Aydın,Çavdar Ekmeği,392.97,7,2750.79,2024-06-04
Hatice,Doğan,Kuru Pasta,181.52,3,544.56,2024-02-20
Emine,Güneş,Kuru Pasta,346.75,2,693.5,2024-07-30
Selin,Koç,Çikolatalı Pasta,143.36,4,573.44,2024-09-17
Hasan,Arslan,Poğaça,341.67,10,3416.7,2024-09-11
Hüseyin,Aydın,Çikolatalı Kurabiye,256.34,1,256.34,2024-01-02
Fatma,Demir,Açma,104.02,3,312.06,2024-07-16
Zeynep,Öztürk,Revani,216.48,3,649.44,2024-08-06
Fatma,Koç,Kuru Pasta,257.41,6,1544.46,2024-06-25
Zeynep,Yıldız,Köy Ekmeği,412.72,1,412.72,2024-03-17
Fatma,Yılmaz,Pastane Kurabiyesi,381.31,7,2669.17,2024-07-14
Yusuf,Tekin,Şöbiyet,309.35,3,928.05,2024-07-20
Elif,Erdoğan,Karamelli Pasta,398.44,6,2390.64,2024-05-06
Selin,Koç,Su Böreği,160.83,2,321.66,2024-04-26
Cem,Tekin,Çavdar Ekmeği,316.59,10,3165.9,2024-07-11
Ali,Kara,Poğaça,204.25,10,2042.5,2024-01-22
Onur,Kılıç,Peynirli Börek,281.6,5,1408.0,2024-06-27
Kemal,Yılmaz,Çikolatalı Kurabiye,403.07,7,2821.49,2024-02-29
Zeynep,Çelik,Karamelli Pasta,479.75,7,3358.25,2024-06-08
Mehmet,Güneş,Simit,375.4,5,1877.0,2024-02-27
Fatma,Şahin,Çikolatalı Kurabiye,313.72,4,1254.88,2024-08-19
Emine,Koç,Revani,153.19,2,306.38,2024-01-02
Ahmet,Öztürk,Çavdar Ekmeği,337.55,9,3037.95,2024-01-04
Hasan,Demir,Yaş Pasta,335.83,10,3358.3,2024-06-12
Mehmet,Doğan,Patatesli Börek,131.88,6,791.28,2024-07-09
Aslı,Tekin,Çavdar Ekmeği,148.19,2,296.38,2024-01-11
Elif,Yıldız,Tereyağlı Kurabiye,207.81,9,1870.29,2024-06-13
Hatice,Demir,Pastane Kurabiyesi,498.3,7,3488.1,2024-02-18
Cem,Taş,Baklava,162.39,1,162.39,2024-09-18
Mehmet,Kılıç,Kuru Pasta,406.02,3,1218.06,2024-03-28
Kemal,Taş,Pastane Kurabiyesi,116.63,10,1166.3,2024-01-01
Fatma,Erdoğan,Tereyağlı Kurabiye,433.54,8,3468.32,2024-09-18
Hatice,Polat,Sütlaç,264.99,4,1059.96,2024-09-06
Fatma,Erdoğan,Kıymalı Börek,213.19,9,1918.71,2024-08-04
Elif,Yavuz,Tereyağlı Kurabiye,103.48,6,620.88,2024-05-14
Kemal,Çelik,Simit,293.62,1,293.62,2024-01-25
Murat,Kara,Şöbiyet,102.87,8,822.96,2024-04-28
Serkan,Doğan,Kazandibi,20.96,8,167.68,2024-08-05
Onur,Özkan,Tereyağlı Kurabiye,398.12,4,1592.48,2024-06-05
Onur,Aksoy,Kadayıf,193.97,2,387.94,2024-08-06
Onur,Yıldız,Patatesli Börek,421.34,4,1685.36,2024-06-21
Yusuf,Yıldız,Kazandibi,392.2,5,1961.0,2024-08-21
Hasan,Yavuz,Ispanaklı Börek,198.77,2,397.54,2024-01-28
Serkan,Çelik,Karamelli Pasta,68.5,4,274.0,2024-07-05
Hasan,Özkan,Çikolatalı Pasta,167.87,4,671.48,2024-01-22
Yusuf,Erdoğan,Meyveli Pasta,158.25,4,633.0,2024-06-25
Hasan,Kılıç,Ispanaklı Börek,172.23,9,1550.07,2024-01-17
Selin,Kılıç,Kazandibi,33.63,2,67.26,2024-07-09
Elif,Arslan,Su Böreği,99.34,7,695.38,2024-01-10
Hüseyin,Doğan,Açma,269.49,10,2694.9,2024-06-08
Serkan,Doğan,Tereyağlı Kurabiye,324.52,9,2920.68,2024-03-09
Ali,Yıldız,Patatesli Börek,397.99,8,3183.92,2024-05-29
Murat,Doğan,Kazandibi,353.61,2,707.22,2024-06-23
Ayşe,Güneş,Çavdar Ekmeği,222.92,8,1783.36,2024-08-19
Cem,Yılmaz,Peynirli Börek,433.74,2,867.48,2024-06-19
Rabia,Doğan,Çavdar Ekmeği,265.34,5,1326.7,2024-07-11
Kemal,Güneş,Açma,117.29,2,234.58,2024-06-17
Fatma,Koç,Peynirli Börek,179.3,1,179.3,2024-08-03
Ali,Özkan,Pastane Kurabiyesi,211.32,5,1056.6,2024-02-20
Ahmet,Şahin,Çikolatalı Kurabiye,219.72,3,659.16,2024-07-10
Onur,Şahin,Kıymalı Börek,157.89,5,789.45,2024-08-25
Kemal,Arslan,Karamelli Pasta,109.41,10,1094.1,2024-04-19
Rabia,Şahin,Ispanaklı Börek,419.63,10,4196.3,2024-01-10
Selin,Yılmaz,Simit,404.44,9,3639.96,2024-07-07
Kemal,Yıldız,Sarma,181.54,9,1633.86,2024-02-17
Elif,Aydın,Kuru Pasta,393.5,9,3541.5,2024-06-04
Murat,Güneş,Köy Ekmeği,348.04,2,696.08,2024-09-13
Kemal,Güneş,Sütlaç,53.14,4,212.56,2024-05-07
Selin,Güneş,Revani,89.96,3,269.88,2024-04-01
Fatma,Şahin,Peynirli Börek,307.24,2,614.48,2024-02-05
Kemal,Doğan,Çavdar Ekmeği,472.37,3,1417.11,2024-03-25
Cem,Taş,Karamelli Pasta,491.38,1,491.38,2024-04-20
Cem,Aksoy,Ispanaklı Börek,448.28,10,4482.8,2024-03-16
Murat,Güneş,Karamelli Pasta,277.22,1,277.22,2024-04-26
Hatice,Taş,Tam Buğday Ekmeği,459.09,2,918.18,2024-09-14
Hasan,Yılmaz,Pastane Kurabiyesi,167.97,10,1679.7,2024-02-16
Elif,Tekin,Kıymalı Börek,315.92,10,3159.2,2024-09-12
Ahmet,Erdoğan,Açma,153.87,1,153.87,2024-02-17
Ali,Aydın,Peynirli Börek,327.0,3,981.0,2024-09-21
Mehmet,Arslan,Şöbiyet,145.51,2,291.02,2024-05-16
Kemal,Tekin,Tam Buğday Ekmeği,58.81,4,235.24,2024-01-21
Rabia,Aydın,Pastane Kurabiyesi,188.08,7,1316.56,2024-05-05
Emine,Tekin,Tam Buğday Ekmeği,209.4,1,209.4,2024-07-22
Hasan,Öztürk,Kıymalı Börek,271.38,7,1899.66,2024-04-23
Ali,Yavuz,Revani,26.03,3,78.09,2024-06-05
Rabia,Tekin,Ispanaklı Börek,496.18,10,4961.8,2024-08-07
Cem,Özkan,Yaş Pasta,495.88,3,1487.64,2024-03-09
Serkan,Özkan,Sarma,416.66,2,833.32,2024-09-26
Cem,Yıldız,Sarma,88.05,8,704.4,2024-01-27
Murat,Erdoğan,Tam Buğday Ekmeği,141.31,2,282.62,2024-07-08
Elif,Polat,Meyveli Pasta,318.8,5,1594.0,2024-08-10
Ahmet,Aksoy,Baklava,103.33,2,206.66,2024-05-24
Aslı,Aydın,Çikolatalı Pasta,425.36,7,2977.52,2024-09-16
Ayşe,Özkan,Revani,171.39,6,1028.34,2024-09-28
Mehmet,Taş,Tam Buğday Ekmeği,346.96,10,3469.6,2024-09-08
Fatma,Tekin,Yaş Pasta,279.79,3,839.37,2024-08-18
Emine,Yılmaz,Pastane Kurabiyesi,185.99,3,557.97,2024-03-25
Mehmet,Özkan,Çavdar Ekmeği,178.61,10,1786.1,2024-03-07
Emine,Öztürk,Baklava,109.02,5,545.1,2024-08-28
Aslı,Yılmaz,Meyveli Pasta,221.68,9,1995.12,2024-04-05
Murat,Polat,Ispanaklı Börek,304.88,4,1219.52,2024-09-17
Selin,Özkan,Çikolatalı Pasta,278.69,3,836.07,2024-06-08
Aslı,Doğan,Kıymalı Börek,169.94,4,679.76,2024-09-22
Kemal,Şahin,Çikolatalı Kurabiye,379.54,5,1897.7,2024-07-07
Zeynep,Arslan,Revani,346.73,1,346.73,2024-02-22
Zeynep,Çelik,Meyveli Pasta,265.81,1,265.81,2024-03-23
Elif,Güneş,Karamelli Pasta,322.17,2,644.34,2024-01-02
Mehmet,Güneş,Kuru Pasta,202.19,3,606.57,2024-04-12
Hüseyin,Polat,Simit,405.27,2,810.54,2024-07-22
Onur,Yılmaz,Çavdar Ekmeği,349.3,1,349.3,2024-02-02
Mehmet,Yavuz,Baklava,384.58,8,3076.64,2024-05-07
Hüseyin,Polat,Köy Ekmeği,198.73,5,993.65,2024-07-23
Zeynep,Doğan,Patatesli Börek,331.1,8,2648.8,2024-06-12
Serkan,Şahin,Sütlaç,222.09,2,444.18,2024-05-21
Ayşe,Koç,Kazandibi,330.07,9,2970.63,2024-07-12
Aslı,Aksoy,Çikolatalı Kurabiye,486.83,5,2434.15,2024-01-26
Hasan,Erdoğan,Pastane Kurabiyesi,63.43,4,253.72,2024-05-04
Onur,Demir,Yaş Pasta,242.5,7,1697.5,2024-07-05
Yusuf,Çelik,Kazandibi,432.91,6,2597.46,2024-06-19
Zeynep,Polat,Çikolatalı Pasta,172.12,6,1032.72,2024-09-19
Mehmet,Güneş,Ispanaklı Börek,227.07,6,1362.42,2024-07-29
Rabia,Kılıç,Kıymalı Börek,304.51,1,304.51,2024-05-14
Kemal,Arslan,Pastane Kurabiyesi,461.33,3,1383.99,2024-09-04
Emine,Güneş,Tam Buğday Ekmeği,360.66,10,3606.6,2024-04-09
Murat,Arslan,Çavdar Ekmeği,300.41,2,600.82,2024-01-26
Hasan,Polat,Meyveli Pasta,195.42,1,195.42,2024-01-04
Yusuf,Doğan,Karamelli Pasta,182.27,10,1822.7,2024-09-14
Cem,Erdoğan,Kazandibi,378.88,1,378.88,2024-06-01
Ali,Aydın,Sütlaç,133.05,2,266.1,2024-06-14
Murat,Demir,Baklava,154.47,8,1235.76,2024-06-14
Ayşe,Yılmaz,Köy Ekmeği,78.68,6,472.08,2024-03-21
Aslı,Kılıç,Baklava,78.37,3,235.11,2024-06-22
Elif,Tekin,Karamelli Pasta,277.23,1,277.23,2024-01-14
Ahmet,Aydın,Tereyağlı Kurabiye,466.08,9,4194.72,2024-03-27
Murat,Koç,Ispanaklı Börek,248.11,1,248.11,2024-06-16
Yusuf,Kılıç,Baklava,28.46,7,199.22,2024-05-21
Elif,Yıldız,Baklava,287.39,8,2299.12,2024-09-29
Ali,Yılmaz,Tam Buğday Ekmeği,167.41,5,837.05,2024-09-01
Fatma,Taş,Pastane Kurabiyesi,237.88,6,1427.28,2024-09-05
Kemal,Yavuz,Peynirli Börek,251.59,10,2515.9,2024-02-19
Hatice,Kılıç,Sarma,326.89,6,1961.34,2024-08-11
Hüseyin,Yavuz,Karamelli Pasta,361.41,7,2529.87,2024-09-30
Ahmet,Doğan,Kıymalı Börek,78.15,5,390.75,2024-01-09
Kemal,Aksoy,Sarma,457.09,2,914.18,2024-01-25
Rabia,Polat,Ispanaklı Börek,185.87,4,743.48,2024-02-24
Cem,Demir,Çikolatalı Pasta,420.69,10,4206.9,2024-07-03
Serkan,Kılıç,Poğaça,227.39,8,1819.12,2024-09-19
Ali,Aksoy,Peynirli Börek,38.85,4,155.4,2024-06-20
Ali,Kılıç,Ispanaklı Börek,204.52,5,1022.6,2024-03-01
Onur,Tekin,Şöbiyet,326.52,10,3265.2,2024-05-12
Emine,Aksoy,Çikolatalı Kurabiye,195.81,8,1566.48,2024-08-10
Ahmet,Doğan,Tam Buğday Ekmeği,288.53,10,2885.3,2024-03-07
Kemal,Kara,Tam Buğday Ekmeği,479.4,9,4314.6,2024-09-26
Hasan,Yıldız,Kıymalı Börek,226.41,1,226.41,2024-07-24
Murat,Koç,Meyveli Pasta,496.95,9,4472.55,2024-01-16
Rabia,Aydın,Meyveli Pasta,212.11,4,848.44,2024-03-01
Hüseyin,Demir,Köy Ekmeği,105.76,3,317.28,2024-04-21
Elif,Koç,Poğaça,21.65,6,129.9,2024-03-11
Hüseyin,Tekin,Baklava,404.3,4,1617.2,2024-05-12
Hatice,Çelik,Şöbiyet,100.12,10,1001.2,2024-09-06
Murat,Yıldız,Su Böreği,304.98,3,914.94,2024-03-07
Onur,Yıldız,Kıymalı Börek,452.91,1,452.91,2024-09-11
Kemal,Güneş,Poğaça,27.89,5,139.45,2024-08-26
Ahmet,Şahin,Su Böreği,302.87,7,2120.09,2024-04-07
Serkan,Taş,Karamelli Pasta,486.53,7,3405.71,2024-03-22
Hüseyin,Arslan,Karamelli Pasta,353.74,2,707.48,2024-05-05
